OccID,Latitude,Longitude,PROVINCE
59275,56.0,-35.0,UNKNOWN
59269,59.0,-50.0,UNKNOWN
59248,5.83333333,-5.0,GÔH-DJIBOUA
59240,46.16666667,-54.5,UNKNOWN
59238,58.5,-53.33333333,UNKNOWN
59225,57.0,-50.0,UNKNOWN
59221,53.0,-50.0,UNKNOWN
59211,50.0,-30.0,UNKNOWN
59181,61.0,-30.0,UNKNOWN
59123,54.75,-51.5,UNKNOWN
59111,49.26666667,-40.0,UNKNOWN
59099,52.6,-45.0,UNKNOWN
59075,53.0,-59.0,NEWFOUNDLAND AND LABRADOR
59066,53.86666667,-54.96666667,UNKNOWN
59059,45.0,-40.0,UNKNOWN
59058,60.0,-40.0,UNKNOWN
58510,52.3676,4.9041,NOORD-HOLLAND
58368,61.0,-38.0,UNKNOWN
57830,52.3676,4.9041,NOORD-HOLLAND
57588,55.0,-30.0,UNKNOWN
57576,51.0,-40.0,UNKNOWN
57558,54.61666667,-55.86666667,UNKNOWN
57554,57.5,-35.0,UNKNOWN
57543,51.0,-45.0,UNKNOWN
57531,48.0,-40.0,UNKNOWN
57522,51.0,-50.0,UNKNOWN
57516,48.0,-50.0,UNKNOWN
57508,53.0,-50.0,UNKNOWN
57507,53.0,-50.0,UNKNOWN
57500,46.0,-38.0,UNKNOWN
56334,11.0,27.83333333,ولاية غرب كردفان
56135,49.0,-50.0,UNKNOWN
56120,47.0,-40.0,UNKNOWN
56106,59.0,-55.0,UNKNOWN
56086,48.0,-54.0,NEWFOUNDLAND AND LABRADOR
55454,52.3676,4.9041,NOORD-HOLLAND
55033,15.3694,44.191,أمانة العاصمة
54864,63.0,-50.0,UNKNOWN
54855,55.51666667,-57.01666667,UNKNOWN
54853,47.0,-50.0,UNKNOWN
54842,51.0,-30.0,UNKNOWN
54829,46.11666667,-44.51666667,UNKNOWN
54818,59.0,-35.0,UNKNOWN
54741,52.0,-50.0,UNKNOWN
53873,46.8,-56.2,SAINT-PIERRE-ET-MIQUELON
52847,38.5,-113.0,UTAH
50866,48.08333333,8.0,BADEN-WÜRTTEMBERG
48591,25.0343,-77.3963,UNKNOWN
47447,18.5944,-72.3074,DÉPARTEMENT DE L'OUEST
46387,38.48333333,-9.0,UNKNOWN
45306,-0.96666667,24.05,TSHOPO
158900,48.0,-50.0,UNKNOWN
158859,28.04,-16.57016667,UNKNOWN
158650,4.70305556,-74.13833333,UNKNOWN
158542,35.76527778,140.3855556,UNKNOWN
158521,18.5675,-68.36333333,LA ALTAGRACIA
158411,48.71111111,11.21138889,BAYERN
158278,21.03666667,-86.87694444,QUINTANA ROO
158198,48.0,-50.0,UNKNOWN
158184,-12.02194444,-77.11444444,UNKNOWN
158069,17.13388889,-61.79277778,ANTIGUA
157994,54.54138889,123.3,АМУРСКАЯ ОБЛАСТЬ
157839,4.70305556,-74.13833333,UNKNOWN
157831,48.0,-50.0,UNKNOWN
157779,41.80444444,12.25083333,LAZIO
157623,39.55166667,2.73888889,ILLES BALEARS
157463,43.43666667,5.215,PROVENCE-ALPES-CÔTE D'AZUR
157460,41.24805556,-84.08416667,OHIO
157422,52.4,0.56666667,ENGLAND
157409,48.0,-30.0,UNKNOWN
157326,51.87472222,-0.36833333,ENGLAND
157117,53.78061667,7.25381667,NIEDERSACHSEN
156899,25.03888889,-77.46611111,UNKNOWN
156884,23.03444444,-81.43527778,MATANZAS
156856,6.4048,-73.7231,SANTANDER
156737,19.51796111,-71.86292778,DÉPARTEMENT DU NORD-EST
156731,54.54138889,123.3,АМУРСКАЯ ОБЛАСТЬ
156716,46.34553889,5.48098056,BOURGOGNE-FRANCHE-COMTÉ
156689,48.0,-50.0,UNKNOWN
156659,35.765,141.2444,UNKNOWN
156462,61.04,-40.04,UNKNOWN
156427,61.15,-38.11,UNKNOWN
156388,23.03444444,-81.43527778,MATANZAS
156377,44.57222222,26.10222222,UNKNOWN
156370,45.21319722,-48.85206111,UNKNOWN
156250,53.81542222,-3.93449444,UNKNOWN
156159,51.14805556,-0.19027778,ENGLAND
156154,40.49361111,-3.56666667,COMUNIDAD DE MADRID
156105,42.85505,-9.78927778,UNKNOWN
156005,53.76777778,8.65861111,NIEDERSACHSEN
155935,36.40555556,28.08611111,ΑΠΟΚΕΝΤΡΩΜΈΝΗ ΔΙΟΊΚΗΣΗ ΑΙΓΑΊΟΥ
155829,53.76777778,8.65861111,NIEDERSACHSEN
155805,23.03444444,-81.43527778,MATANZAS
155802,14.58333333,-90.5275,DEPARTAMENTO DE GUATEMALA
155707,9.99388889,-84.20888889,ALAJUELA
155668,58.15,-59.6,UNKNOWN
155643,53.42138889,-6.27,UNKNOWN
155633,21.03666667,-86.87694444,QUINTANA ROO
155503,46.87802778,-49.09651111,UNKNOWN
155436,21.03666667,-86.87694444,QUINTANA ROO
155303,-21.78314444,-47.222,SÃO PAULO
155293,18.5675,-68.36333333,LA ALTAGRACIA
155147,13.07472222,-59.4925,UNKNOWN
155146,47.8,-41.31666667,UNKNOWN
155077,51.19888889,2.86222222,WEST-VLAANDEREN
154364,15.58944444,32.55305556,ولاية الخرطوم
154291,48.71111111,11.21138889,BAYERN
154025,19.43638889,-99.07222222,UNKNOWN
153968,53.54805556,7.6675,NIEDERSACHSEN
153753,21.03666667,-86.87694444,QUINTANA ROO
153628,21.77388889,-72.26861111,UNKNOWN
153621,32.36416667,-64.67861111,ST. GEORGE'S
153600,63.985,-22.60555556,UNKNOWN
153597,37.63816944,-122.3754278,CALIFORNIA
153521,53.33361111,-2.84972222,ENGLAND
153407,53.35,-2.26666667,ENGLAND
153404,35.3312,139.7811111,UNKNOWN
153394,33.28944444,-69.41333333,UNKNOWN
153384,49.00972222,2.54777778,ÎLE-DE-FRANCE
153336,51.19955556,0.14014167,ENGLAND
153200,49.00972222,2.54777778,ÎLE-DE-FRANCE
153159,54.31222222,9.53805556,SCHLESWIG-HOLSTEIN
153081,40.49361111,-3.56666667,COMUNIDAD DE MADRID
153022,43.891,-60.2,NOVA SCOTIA
152975,51.64371389,3.23140556,UNKNOWN
152921,56.0,-20.0,UNKNOWN
152883,54.21666667,-48.76666667,UNKNOWN
152858,14.86675,-80.34566944,UNKNOWN
152840,45.72555556,5.08111111,AUVERGNE-RHÔNE-ALPES
152748,53.58373333,-0.35742778,ENGLAND
152678,21.03666667,-86.87694444,QUINTANA ROO
152598,48.0,-50.0,UNKNOWN
152526,22.46111111,-78.32861111,CIEGO DE ÁVILA
152487,23.03444444,-81.43527778,MATANZAS
152470,42.91136111,17.24525556,UNKNOWN
152305,2.01444444,45.30472222,BANAADIR بنادر
152228,26.52722222,-84.37583333,UNKNOWN
152204,48.72333333,2.37944444,ÎLE-DE-FRANCE
152202,20.0,-70.0,UNKNOWN
152054,18.43944444,-66.00222222,PUERTO RICO
152020,59.12416667,1.35972222,UNKNOWN
151987,38.76194444,-27.09083333,UNKNOWN
151955,19.90127778,-67.71823889,UNKNOWN
151936,52.0,-20.0,UNKNOWN
151777,58.87666667,5.63777778,UNKNOWN
151747,49.00972222,2.54777778,ÎLE-DE-FRANCE
151638,49.00972222,2.54777778,ÎLE-DE-FRANCE
151625,48.35388889,11.78611111,BAYERN
151542,48.0,-50.0,UNKNOWN
151496,41.25555556,22.75944444,UNKNOWN
151438,60.08166667,61.79361111,СВЕРДЛОВСКАЯ ОБЛАСТЬ
151344,18.50361111,-77.91333333,UNKNOWN
151313,-29.46333333,-71.76666667,UNKNOWN
151247,26.55861111,-78.69555556,UNKNOWN
151147,59.46666667,-58.0,UNKNOWN
151112,52.0,-15.0,UNKNOWN
151110,53.54805556,7.6675,NIEDERSACHSEN
150911,21.03666667,-86.87694444,QUINTANA ROO
150733,51.4775,-0.46138889,ENGLAND
150721,10.59305556,-85.54555556,UNKNOWN
150707,71.63333333,102.4833333,КРАСНОЯРСКИЙ КРАЙ
150629,21.03666667,-86.87694444,QUINTANA ROO
150508,75.0,-95.0,ᓄᓇᕗᑦ NUNAVUT
150417,17.93555556,-76.7875,UNKNOWN
146693,47.0,-46.0,UNKNOWN
146615,49.0,-50.0,UNKNOWN
146337,45.0,-54.0,UNKNOWN
146003,51.46666667,-0.45,ENGLAND
145912,18.1096,-77.2975,UNKNOWN
145909,43.65,7.2,PROVENCE-ALPES-CÔTE D'AZUR
145867,50.5,-45.0,UNKNOWN
145830,20.78555556,-76.315,HOLGUÍN
145812,50.5,-50.0,UNKNOWN
145613,12.50138889,-70.01527778,UNKNOWN
145467,50.63333333,-42.61666667,UNKNOWN
145245,53.0,-50.0,UNKNOWN
145063,74.75,-117.8166667,NORTHWEST TERRITORIES
144839,50.0,-48.0,UNKNOWN
144819,65.0,-50.0,UNKNOWN
144065,-83.91666667,168.7666667,UNKNOWN
143821,48.0,-40.0,UNKNOWN
143793,-18.5,-70.33333333,REGIÓN DE ARICA Y PARINACOTA
143787,55.5,-3.35,ALBA / SCOTLAND
143774,56.63333333,-73.78333333,QUÉBEC
143642,56.75,-37.5,UNKNOWN
143610,40.08,116.5844444,北京市
143489,46.0,-52.0,UNKNOWN
143388,55.45,-39.23333333,UNKNOWN
143363,23.71833333,-15.93194444,UNKNOWN
143015,48.0,-50.0,UNKNOWN
142936,25.56666667,-103.4166667,COAHUILA
142925,50.5,-33.31666667,UNKNOWN
142792,46.91666667,-50.5,UNKNOWN
142702,50.75,-46.0,UNKNOWN
142648,-33.8688,151.2093,NEW SOUTH WALES
142520,46.0,-35.0,UNKNOWN
142412,60.0,-50.0,UNKNOWN
142327,55.0,-30.0,UNKNOWN
142252,28.65,-91.35,UNKNOWN
142236,51.33333333,-46.05,UNKNOWN
142227,54.53333333,-32.4,UNKNOWN
142148,51.46666667,-0.45,ENGLAND
142145,51.0,-2.0,ENGLAND
142130,52.75,-33.16666667,UNKNOWN
142109,42.5,-55.83333333,UNKNOWN
142020,46.66666667,-52.51666667,UNKNOWN
141985,46.75,-46.36666667,UNKNOWN
141011,27.0,-90.0,UNKNOWN
141003,53.35388889,-2.275,ENGLAND
140861,48.5,-45.0,UNKNOWN
140808,53.16666667,-158.45,UNKNOWN
140383,19.4326,-99.1332,UNKNOWN
140351,37.46666667,126.45,UNKNOWN
140294,57.0,-50.0,UNKNOWN
140211,45.0,-50.0,UNKNOWN
140180,47.46472222,8.54741667,ZÜRICH
140103,21.03333333,-86.86666667,QUINTANA ROO
139814,17.13388889,-61.79277778,ANTIGUA
139680,52.0,-50.0,UNKNOWN
139554,51.15,-0.2,ENGLAND
138874,50.0,-40.0,UNKNOWN
138724,50.0,-145.0,UNKNOWN
138694,58.0,-55.0,UNKNOWN
138344,50.0,-131.7166667,UNKNOWN
138030,52.0,-40.0,UNKNOWN
137824,48.5,-45.0,UNKNOWN
137725,54.0,-136.0,UNKNOWN
136972,48.0,-50.0,UNKNOWN
136182,35.0,-52.0,UNKNOWN
136048,58.0,-50.0,UNKNOWN
135672,18.41666667,-69.66666667,SANTO DOMINGO
135552,35.76527778,140.3855556,UNKNOWN
135263,51.83333333,-52.7,UNKNOWN
135052,50.03333333,8.56666667,HESSEN
134918,47.45,-8.55,UNKNOWN
134612,62.0,-60.0,UNKNOWN
134472,50.03333333,8.56666667,HESSEN
133970,36.66666667,-4.48333333,ANDALUCÍA
133721,48.0,-50.0,UNKNOWN
131781,53.16666667,-45.0,UNKNOWN
131758,58.0,-40.0,UNKNOWN
131743,31.13333333,121.7833333,上海市
131350,-78.01666667,-155.0166667,UNKNOWN
131266,10.60305556,-66.99055556,UNKNOWN
131070,46.0,-32.0,UNKNOWN
130850,50.03333333,8.56666667,HESSEN
130670,54.0,-40.0,UNKNOWN
130571,13.07472222,-59.4925,UNKNOWN
129989,49.81666667,-39.03333333,UNKNOWN
129919,50.03333333,8.56666667,HESSEN
129385,42.5,-67.0,UNKNOWN
129373,45.0,-50.0,UNKNOWN
128577,43.09722222,6.14611111,PROVENCE-ALPES-CÔTE D'AZUR
128518,0.56666667,12.88333333,OGOOUÉ-IVINDO
127613,54.0,-42.0,UNKNOWN
127478,51.0,-40.0,UNKNOWN
127180,57.0,-148.0,UNKNOWN
127152,47.0,-45.0,UNKNOWN
126899,49.0,-46.0,UNKNOWN
126784,48.91666667,-42.0,UNKNOWN
126738,51.46666667,-0.45,ENGLAND
126646,70.5,-135.0,UNKNOWN
126276,46.98333333,15.43333333,STEIERMARK
126259,53.36666667,-47.0,UNKNOWN
126229,43.06666667,-57.86666667,UNKNOWN
126219,54.88333333,-54.78333333,UNKNOWN
126165,50.0,-145.0,UNKNOWN
125959,5.25,-3.91666667,ABIDJAN
125836,47.0,-50.0,UNKNOWN
125463,6.06666667,-8.13333333,GRAND GEDEH COUNTY
125453,50.0,-145.0,UNKNOWN
125410,40.08,116.5844444,北京市
125375,54.83333333,-52.0,UNKNOWN
125230,53.0,-50.0,UNKNOWN
125037,50.0,-145.0,UNKNOWN
124934,49.83333333,-42.66666667,UNKNOWN
124921,32.2,126.65,UNKNOWN
123966,60.01666667,-8.56666667,UNKNOWN
123697,48.0,-50.0,UNKNOWN
123597,50.03333333,8.56666667,HESSEN
123323,47.46472222,8.54741667,ZÜRICH
122052,-0.93333333,-80.66666667,MANABÍ
121957,58.03333333,-59.93333333,UNKNOWN
121532,48.0,-43.0,UNKNOWN
121531,23.03333333,-81.43333333,MATANZAS
121486,55.0,-43.0,UNKNOWN
121248,62.0,-10.0,UNKNOWN
121162,50.5,-52.0,UNKNOWN
121074,56.0,-40.0,UNKNOWN
120872,61.0,-30.0,UNKNOWN
120658,48.58333333,-47.33333333,UNKNOWN
120434,19.75,-70.56666667,PUERTO PLATA
119515,14.6415,-61.0242,MARTINIQUE
119489,48.0,-39.16666667,UNKNOWN
119421,64.83333333,-22.43333333,UNKNOWN
119265,48.0,-50.0,UNKNOWN
119177,51.15,-0.2,ENGLAND
118767,45.0,-43.0,UNKNOWN
117465,52.0,-50.0,UNKNOWN
117015,19.43333333,-99.06666667,UNKNOWN
117007,46.66666667,-62.5,PRINCE EDWARD ISLAND
116955,52.0,-47.66666667,UNKNOWN
116708,63.98333333,-22.6,UNKNOWN
116001,38.85,-77.03333333,VIRGINIA
115682,25.8,-80.28333333,FLORIDA
115629,46.0,-30.0,UNKNOWN
115485,48.0,-50.0,UNKNOWN
115228,55.0,-35.0,UNKNOWN
114538,59.0,-40.0,UNKNOWN
113692,51.46666667,-0.46666667,ENGLAND
113386,51.48333333,-0.46666667,ENGLAND
112574,32.36666667,-64.68333333,ST. GEORGE'S
111758,46.16666667,-49.33333333,UNKNOWN
111103,60.83333333,-43.5,UNKNOWN
111041,48.0,-50.0,UNKNOWN
110713,51.0,-49.5,UNKNOWN
109421,44.0,-62.0,UNKNOWN
108739,59.83333333,-50.33333333,UNKNOWN
108491,50.03333333,8.56666667,HESSEN
108371,52.7,-8.91666667,UNKNOWN
107641,48.5,-118.1666667,WASHINGTON
107531,48.86666667,-52.0,UNKNOWN
107166,59.33333333,-48.5,UNKNOWN
106972,63.0,-30.0,UNKNOWN
106700,54.5,-45.0,UNKNOWN
106372,20.68333333,-105.25,NAYARIT
106247,52.0,-41.0,UNKNOWN
105096,54.5,-47.66666667,UNKNOWN
104905,51.46666667,-0.45,ENGLAND
104612,30.0,-95.0,TEXAS
103841,-34.0,151.0,NEW SOUTH WALES
103516,23.0,-78.8,UNKNOWN
103244,55.61666667,12.65,REGION HOVEDSTADEN
103021,12.5,-70.01666667,UNKNOWN
102934,58.0,-30.0,UNKNOWN
102814,54.0,-50.0,UNKNOWN
102789,30.0,-78.0,UNKNOWN
102603,55.61666667,12.65,REGION HOVEDSTADEN
102568,35.76527778,140.3855556,UNKNOWN
102196,53.68333333,-136.1833333,UNKNOWN
101780,0.0,-30.0,UNKNOWN
101632,51.5074,-0.1278,ENGLAND
101631,18.5,-77.91666667,UNKNOWN
101536,51.38333333,-56.08333333,NEWFOUNDLAND AND LABRADOR
101152,57.0,-40.0,UNKNOWN
100901,46.5,7.03333333,FRIBOURG/FREIBURG
100661,46.08333333,-67.96666667,MAINE
100646,52.0,-50.0,UNKNOWN
100139,54.3,-37.71666667,UNKNOWN
99865,17.13388889,-61.79277778,ANTIGUA
99399,47.0,-45.0,UNKNOWN
99227,55.0,-35.0,UNKNOWN
98574,40.33333333,-52.0,UNKNOWN
97386,41.78333333,84.23333333,新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی
97276,35.75,140.3666667,UNKNOWN
97057,55.08333333,-34.81666667,UNKNOWN
96908,15.0,115.0,UNKNOWN
96687,72.0,-60.0,UNKNOWN
96595,45.0,-42.0,UNKNOWN
96290,52.5,-46.0,UNKNOWN
96220,28.43333333,-81.31666667,FLORIDA
95877,57.0,-30.0,UNKNOWN
95410,51.5074,-0.1278,ENGLAND
95398,48.0,-50.0,UNKNOWN
95258,-10.0,-140.0,UNKNOWN
95042,46.5,-58.33333333,UNKNOWN
94804,56.0,-11.0,UNKNOWN
94731,51.5074,-0.1278,ENGLAND
94511,39.9042,116.4074,北京市
94470,62.0,-20.0,UNKNOWN
93888,43.0,-62.0,UNKNOWN
93705,47.0,-40.0,UNKNOWN
93593,62.5,-33.5,UNKNOWN
93020,46.41666667,-56.15,UNKNOWN
92938,45.5,-44.0,UNKNOWN
92930,49.0,-50.0,UNKNOWN
92760,51.0,-50.0,UNKNOWN
92358,56.33333333,-58.0,UNKNOWN
92331,45.48333333,-43.73333333,UNKNOWN
92228,59.0,-40.0,UNKNOWN
92145,49.0,-50.0,UNKNOWN
91318,47.0,-57.0,UNKNOWN
91307,58.0,-50.0,UNKNOWN
91060,41.0,-15.0,UNKNOWN
90994,53.0,-40.0,UNKNOWN
90278,45.5,-44.0,UNKNOWN
89979,52.83333333,-42.0,UNKNOWN
89468,23.55,119.6166667,UNKNOWN
89419,47.5,-41.0,UNKNOWN
89371,-35.9,-71.55,REGIÓN DEL MAULE
89342,57.0,-50.0,UNKNOWN
89254,48.0,-50.0,UNKNOWN
89054,29.0,77.0,HARYANA
88852,56.0,-30.0,UNKNOWN
88273,56.0,-50.0,UNKNOWN
88118,61.0,-40.0,UNKNOWN
87977,55.51666667,-57.01666667,UNKNOWN
87787,48.8566,2.3522,ÎLE-DE-FRANCE
87319,51.08333333,-49.91666667,UNKNOWN
86855,51.83333333,-47.0,UNKNOWN
86793,49.0,-30.0,UNKNOWN
86680,53.0,-55.0,UNKNOWN
86545,56.83333333,-52.5,UNKNOWN
86418,59.0,-60.0,UNKNOWN
86387,-11.98333333,-74.91666667,JUNÍN
86128,55.0,-52.0,UNKNOWN
85929,59.66666667,-37.0,UNKNOWN
85871,28.6139,77.209,DELHI
85385,35.6895,139.6917,UNKNOWN
85374,53.0,-50.0,UNKNOWN
84983,57.0,-40.0,UNKNOWN
84810,55.0,-40.0,UNKNOWN
83779,49.0,-50.0,UNKNOWN
83339,56.75,-57.0,UNKNOWN
83297,53.0,-50.0,UNKNOWN
82922,53.5,-35.0,UNKNOWN
82741,55.0,-43.0,UNKNOWN
82700,49.0,-51.0,UNKNOWN
82269,64.16666667,-59.83333333,UNKNOWN
81938,-37.31666667,-73.13333333,REGIÓN DEL BIOBÍO
81382,-6.2088,106.8456,UNKNOWN
81246,42.73333333,-73.8,NEW YORK
81084,35.75,140.3833333,UNKNOWN
80954,60.0,-59.0,UNKNOWN
80940,51.33333333,-45.0,UNKNOWN
80937,55.0,-10.0,UNKNOWN
80825,-37.5,-73.25,REGIÓN DEL BIOBÍO
80622,51.0,-43.0,UNKNOWN
80109,50.0,-46.0,UNKNOWN
79606,49.0,-51.5,UNKNOWN
79414,47.0,-50.0,UNKNOWN
78874,19.28333333,-80.16666667,UNKNOWN
78844,42.16666667,-66.08333333,UNKNOWN
78658,55.0,-38.0,UNKNOWN
78614,32.28333333,127.05,UNKNOWN
78182,39.9042,116.4074,北京市
77989,58.0,-50.0,UNKNOWN
77910,84.71666667,-111.75,UNKNOWN
77077,23.1136,-82.3666,LA HABANA
76596,13.9,100.6,UNKNOWN
75779,55.0,-43.0,UNKNOWN
75772,51.66666667,-35.0,UNKNOWN
75510,42.0,160.0,UNKNOWN
75317,55.51666667,-57.01666667,UNKNOWN
74559,45.66666667,-52.08333333,UNKNOWN
73839,-0.33333333,-69.08333333,AMAZONAS
73556,10.0,-98.0,UNKNOWN
73376,47.0,-50.0,UNKNOWN
73089,47.0,-30.0,UNKNOWN
73087,58.0,-50.0,UNKNOWN
72921,48.0,-50.0,UNKNOWN
72702,48.91666667,3.0,ÎLE-DE-FRANCE
72597,22.31666667,114.2,香港 HONG KONG
72098,50.0,-50.0,UNKNOWN
69206,56.0,-50.0,UNKNOWN
68470,25.0,-65.5,UNKNOWN
67152,50.0,-50.0,UNKNOWN
66786,55.0,-35.0,UNKNOWN
66661,48.0,-50.0,UNKNOWN
66577,51.0,-36.0,UNKNOWN
66510,62.0,-40.0,UNKNOWN
66414,21.68333333,39.15,منطقة مكة المكرمة
66299,45.83333333,-48.66666667,UNKNOWN
66162,49.0,-61.83333333,QUÉBEC
66001,60.0,-40.0,UNKNOWN
65854,53.0,-50.0,UNKNOWN
65823,49.66666667,-45.0,UNKNOWN
65712,54.61666667,-55.86666667,UNKNOWN
65531,53.0,-40.0,UNKNOWN
65472,0.86666667,-0.55,UNKNOWN
64781,30.0,-60.0,UNKNOWN
64532,35.0,-71.0,UNKNOWN
63631,18.4655,-66.1057,PUERTO RICO
63323,47.0,-33.5,UNKNOWN
63321,46.33333333,-51.33333333,UNKNOWN
63299,49.08333333,-45.21666667,UNKNOWN
63297,43.4,-50.35,UNKNOWN
63258,54.0,-56.0,NEWFOUNDLAND AND LABRADOR
63243,50.0,-40.0,UNKNOWN
63236,45.83333333,-42.0,UNKNOWN
63233,51.0,-34.0,UNKNOWN
63229,62.0,-30.0,UNKNOWN
63221,57.5,-48.0,UNKNOWN
63179,53.0,-50.0,UNKNOWN
63175,57.0,-55.0,UNKNOWN
63153,59.0,-30.0,UNKNOWN
63149,49.0,-50.0,UNKNOWN
63056,83.01666667,-115.0,UNKNOWN
62966,52.3676,4.9041,NOORD-HOLLAND
62025,17.0,-100.0,GUERRERO
61255,61.5,-44.0,UNKNOWN
61251,53.9,-43.71666667,UNKNOWN
61248,57.0,-38.0,UNKNOWN
61236,53.0,-51.0,UNKNOWN
61234,50.0,-52.0,UNKNOWN
61233,56.33333333,-43.5,UNKNOWN
61222,59.0,-52.0,UNKNOWN
61174,62.0,-40.0,UNKNOWN
61155,52.0,-50.0,UNKNOWN
61118,54.61666667,-35.0,UNKNOWN
61111,57.25,-54.5,UNKNOWN
61076,48.0,-50.0,UNKNOWN
61068,47.0,-50.0,UNKNOWN
61063,52.0,-40.0,UNKNOWN
61038,50.0,-50.0,UNKNOWN
61037,50.0,-50.0,UNKNOWN
61032,60.25,-40.0,UNKNOWN
61027,43.71666667,-53.71666667,UNKNOWN
61025,64.0,-40.0,UNKNOWN
61018,48.75,20.16666667,BANSKOBYSTRICKÝ KRAJ
61000,59.0,-40.0,UNKNOWN
60966,57.5,-53.0,UNKNOWN
59941,28.6139,77.209,DELHI
59841,51.5074,-0.1278,ENGLAND
59542,59.9139,10.7522,UNKNOWN
59300,51.0,-40.0,UNKNOWN
59299,46.0,-50.0,UNKNOWN
59289,50.0,-42.0,UNKNOWN
59279,48.83333333,-42.41666667,UNKNOWN
59255,51.41666667,-36.83333333,UNKNOWN
59198,54.01666667,-46.98333333,UNKNOWN
59188,45.75,-55.01666667,UNKNOWN
59172,57.2,-59.16666667,UNKNOWN
59142,52.0,-50.0,UNKNOWN
59140,55.0,-50.0,UNKNOWN
59125,57.0,-40.0,UNKNOWN
59087,55.66666667,-56.75,UNKNOWN
59086,54.0,-40.0,UNKNOWN
59080,48.0,-40.0,UNKNOWN
59067,59.0,-50.0,UNKNOWN
59037,54.0,-50.0,UNKNOWN
59035,48.65,-51.0,UNKNOWN
59012,43.0,-45.0,UNKNOWN
59009,58.0,-30.5,UNKNOWN
57832,19.28333333,-81.35,UNKNOWN
57575,50.0,-40.0,UNKNOWN
57550,45.0,-50.0,UNKNOWN
57536,54.66666667,-55.83333333,UNKNOWN
57532,59.0,-60.0,UNKNOWN
57526,49.5,-35.0,UNKNOWN
57514,46.0,-47.0,UNKNOWN
57506,58.0,-40.0,UNKNOWN
57505,49.0,-53.0,NEWFOUNDLAND AND LABRADOR
57502,57.0,-30.0,UNKNOWN
57496,50.0,-30.0,UNKNOWN
57429,53.0,-40.0,UNKNOWN
57427,54.0,-43.0,UNKNOWN
56672,19.4326,-99.1332,UNKNOWN
56340,36.7529,3.042,ALGER
56131,45.0,-50.0,UNKNOWN
56129,50.0,-40.0,UNKNOWN
56110,52.0,-36.0,UNKNOWN
56103,46.66666667,-46.16666667,UNKNOWN
56085,64.0,-50.0,UNKNOWN
56077,60.0,-30.0,UNKNOWN
56076,49.0,-50.0,UNKNOWN
56070,47.0,-44.0,UNKNOWN
55456,22.3193,114.1694,香港 HONG KONG
54871,59.0,-40.0,UNKNOWN
54869,55.25,-59.16666667,NEWFOUNDLAND AND LABRADOR
54848,42.0,-65.0,UNKNOWN
54839,59.5,-47.0,UNKNOWN
54838,56.0,-50.0,UNKNOWN
54837,46.0,-40.0,UNKNOWN
54827,48.0,-50.0,UNKNOWN
54826,60.0,-50.0,UNKNOWN
54824,61.0,-40.0,UNKNOWN
54811,55.0,-50.0,UNKNOWN
54810,50.0,-50.0,UNKNOWN
54809,54.0,-40.0,UNKNOWN
54806,61.0,-30.0,UNKNOWN
54803,61.35,-43.78333333,UNKNOWN
54784,46.75,-49.25,UNKNOWN
52858,10.81666667,3.2,ALIBORI
52854,17.36666667,121.15,KALINGA
51921,8.13333333,100.9166667,UNKNOWN
51810,90.0,-120.0,UNKNOWN
49703,15.5007,32.5599,ولاية الخرطوم
49701,71.13333333,-51.21666667,AVANNAATA
48596,12.66666667,-67.16666667,UNKNOWN
47437,24.16666667,-75.5,UNKNOWN
45302,9.145,40.4897,ኦሮሚያ ክልል / OROMIA
