OccID,OccNo,AcID,SurvivableEnum_DisplayEng
51755,A82A0025,9151,Unknown
51755,A82A0025,9151,Unknown
51754,A82A0024,17042,Unknown
51754,A82A0024,17042,Unknown
51754,A82A0024,17042,Unknown
51754,A82A0024,17042,Unknown
51753,A82A0023,6928,Unknown
51752,A82A0022,8999,Unknown
51751,A82A0021,17337,Unknown
51750,A82A0020,10547,Unknown
51750,A82A0020,10547,Unknown
51750,A82A0020,10547,Unknown
51750,A82A0020,10547,Unknown
51749,A82A0019,17355,Unknown
51749,A82A0019,17355,Unknown
51749,A82A0019,17355,Unknown
51749,A82A0019,17355,Unknown
51748,A82A0018,16787,Unknown
51748,A82A0018,16787,Unknown
51748,A82A0018,16787,Unknown
51748,A82A0018,16787,Unknown
51747,A82A0017,22884,Unknown
51747,A82A0017,22884,Unknown
51747,A82A0017,22884,Unknown
51747,A82A0017,22884,Unknown
51746,A82A0016,7991,Unknown
51746,A82A0016,7991,Unknown
51746,A82A0016,7991,Unknown
51746,A82A0016,7991,Unknown
51745,A82A0015,8584,Unknown
51745,A82A0015,8584,Unknown
51745,A82A0015,8584,Unknown
51745,A82A0015,8584,Unknown
51744,A82A0014,3025,Unknown
51744,A82A0014,3025,Unknown
51744,A82A0014,3025,Unknown
51744,A82A0014,3025,Unknown
51743,A82A0013,15281,Unknown
51743,A82A0013,15281,Unknown
51743,A82A0013,15281,Unknown
51743,A82A0013,15281,Unknown
51742,A82A0012,11257,Unknown
51741,A82A0011,6703,Unknown
51740,A82A0010,6890,Unknown
51739,A82A0009,61562,Unknown
51738,A82A0008,1726,Unknown
51737,A82A0007,8739,Unknown
51736,A82A0006,976,Unknown
51736,A82A0006,976,Unknown
51736,A82A0006,976,Unknown
51736,A82A0006,976,Unknown
51735,A82A0005,5259,Unknown
51734,A82A0004,15212,Unknown
51734,A82A0004,15212,Unknown
51734,A82A0004,15212,Unknown
51734,A82A0004,15212,Unknown
51733,A82A0003,8666,Unknown
51732,A82A0002,11093,Unknown
51732,A82A0002,11093,Unknown
51732,A82A0002,11093,Unknown
51732,A82A0002,11093,Unknown
51731,A82A0001,4712,Unknown
51731,A82A0001,4712,Unknown
51731,A82A0001,4712,Unknown
51731,A82A0001,4712,Unknown
51730,A81W5004,19594,Unknown
51729,A81W5001,19593,No
51729,A81W5001,19593,No
51729,A81W5001,19593,No
51729,A81W5001,19593,No
51593,A81W0908,17851,Unknown
51592,A81W0907,18650,Unknown
51592,A81W0907,18650,Unknown
51592,A81W0907,18650,Unknown
51592,A81W0907,18650,Unknown
51591,A81W0906,18314,Unknown
51591,A81W0906,18314,Unknown
51591,A81W0906,18314,Unknown
51591,A81W0906,18314,Unknown
51590,A81W0905,18525,Unknown
51590,A81W0905,18525,Unknown
51590,A81W0905,18525,Unknown
51590,A81W0905,18525,Unknown
51589,A81W0904,18161,Unknown
51589,A81W0904,18161,Unknown
51589,A81W0904,18161,Unknown
51589,A81W0904,18161,Unknown
51588,A81W0903,18894,Unknown
51588,A81W0903,18894,Unknown
51588,A81W0903,18894,Unknown
51588,A81W0903,18894,Unknown
51587,A81W0902,18677,Unknown
51587,A81W0902,18677,Unknown
51587,A81W0902,18677,Unknown
51587,A81W0902,18677,Unknown
51586,A81W0901,18835,Unknown
51586,A81W0901,18835,Unknown
51586,A81W0901,18835,Unknown
51586,A81W0901,18835,Unknown
51585,A81W0139,12989,Unknown
51585,A81W0139,12989,Unknown
51585,A81W0139,12989,Unknown
51585,A81W0139,12989,Unknown
51584,A81W0138,13336,Unknown
51584,A81W0138,13336,Unknown
51584,A81W0138,13336,Unknown
51584,A81W0138,13336,Unknown
51583,A81W0137,8711,Unknown
51583,A81W0137,8711,Unknown
51583,A81W0137,8711,Unknown
51583,A81W0137,8711,Unknown
51582,A81W0136,9091,Unknown
51582,A81W0136,9091,Unknown
51582,A81W0136,9091,Unknown
51582,A81W0136,9091,Unknown
51581,A81W0135,6649,Unknown
51581,A81W0135,6649,Unknown
51581,A81W0135,6649,Unknown
51581,A81W0135,6649,Unknown
51580,A81W0134,426,Unknown
51580,A81W0134,426,Unknown
51580,A81W0134,426,Unknown
51580,A81W0134,426,Unknown
51579,A81W0133,7953,Unknown
51579,A81W0133,7953,Unknown
51579,A81W0133,7953,Unknown
51579,A81W0133,7953,Unknown
51578,A81W0132,16250,Unknown
51578,A81W0132,16250,Unknown
51578,A81W0132,16250,Unknown
51578,A81W0132,16250,Unknown
51577,A81W0131,3380,Unknown
51576,A81W0130,2967,Unknown
51576,A81W0130,2967,Unknown
51576,A81W0130,2967,Unknown
51576,A81W0130,2967,Unknown
51575,A81W0129,13106,Unknown
51575,A81W0129,13106,Unknown
51575,A81W0129,13106,Unknown
51575,A81W0129,13106,Unknown
51574,A81W0128,13159,Unknown
51574,A81W0128,13159,Unknown
51574,A81W0128,13159,Unknown
51574,A81W0128,13159,Unknown
51573,A81W0127,3296,Unknown
51573,A81W0127,3296,Unknown
51573,A81W0127,3296,Unknown
51573,A81W0127,3296,Unknown
51572,A81W0126,2382,Unknown
51572,A81W0126,2382,Unknown
51572,A81W0126,2382,Unknown
51572,A81W0126,2382,Unknown
51571,A81W0125,9692,Unknown
51571,A81W0125,9692,Unknown
51571,A81W0125,9692,Unknown
51571,A81W0125,9692,Unknown
51570,A81W0124,61684,Unknown
51569,A81W0123,7618,Unknown
51569,A81W0123,7618,Unknown
51569,A81W0123,7618,Unknown
51569,A81W0123,7618,Unknown
51568,A81W0122,3160,Unknown
51568,A81W0122,3160,Unknown
51568,A81W0122,3160,Unknown
51568,A81W0122,3160,Unknown
51567,A81W0121,13922,Unknown
51567,A81W0121,13922,Unknown
51567,A81W0121,13922,Unknown
51567,A81W0121,13922,Unknown
51566,A81W0120,7875,Unknown
51566,A81W0120,7875,Unknown
51566,A81W0120,7875,Unknown
51566,A81W0120,7875,Unknown
51565,A81W0119,12247,Unknown
51565,A81W0119,12247,Unknown
51565,A81W0119,12247,Unknown
51565,A81W0119,12247,Unknown
51564,A81W0118,7045,Unknown
51564,A81W0118,7045,Unknown
51564,A81W0118,7045,Unknown
51564,A81W0118,7045,Unknown
51563,A81W0117,5040,Unknown
51563,A81W0117,5040,Unknown
51563,A81W0117,5040,Unknown
51563,A81W0117,5040,Unknown
51562,A81W0116,13938,Unknown
51562,A81W0116,13938,Unknown
51562,A81W0116,13938,Unknown
51562,A81W0116,13938,Unknown
51561,A81W0115,17250,Unknown
51561,A81W0115,17250,Unknown
51561,A81W0115,17250,Unknown
51561,A81W0115,17250,Unknown
51560,A81W0114,9768,Yes
51560,A81W0114,9768,Yes
51560,A81W0114,9768,Yes
51560,A81W0114,9768,Yes
51559,A81W0113,9132,Unknown
51559,A81W0113,9132,Unknown
51559,A81W0113,9132,Unknown
51559,A81W0113,9132,Unknown
51558,A81W0112,13214,Unknown
51558,A81W0112,13214,Unknown
51558,A81W0112,13214,Unknown
51558,A81W0112,13214,Unknown
51557,A81W0111,1755,Unknown
51557,A81W0111,1755,Unknown
51557,A81W0111,1755,Unknown
51557,A81W0111,1755,Unknown
51556,A81W0110,8947,Unknown
51556,A81W0110,8947,Unknown
51556,A81W0110,8947,Unknown
51556,A81W0110,8947,Unknown
51555,A81W0109,3481,Unknown
51554,A81W0108,11170,Unknown
51554,A81W0108,11170,Unknown
51554,A81W0108,11170,Unknown
51554,A81W0108,11170,Unknown
51553,A81W0107,7511,Unknown
51553,A81W0107,7511,Unknown
51553,A81W0107,7511,Unknown
51553,A81W0107,7511,Unknown
51552,A81W0106,6427,Unknown
51551,A81W0105,15310,Unknown
51550,A81W0104,4584,Unknown
51549,A81W0103,5798,No
51549,A81W0103,5798,No
51549,A81W0103,5798,No
51549,A81W0103,5798,No
51548,A81W0102,2578,Unknown
51548,A81W0102,2578,Unknown
51548,A81W0102,2578,Unknown
51548,A81W0102,2578,Unknown
51547,A81W0101,4558,Unknown
51547,A81W0101,4558,Unknown
51547,A81W0101,4558,Unknown
51547,A81W0101,4558,Unknown
51546,A81W0100,15578,Unknown
51546,A81W0100,15578,Unknown
51546,A81W0100,15578,Unknown
51546,A81W0100,15578,Unknown
51545,A81W0099,9829,Unknown
51545,A81W0099,9829,Unknown
51545,A81W0099,9829,Unknown
51545,A81W0099,9829,Unknown
51544,A81W0098,851,Unknown
51544,A81W0098,851,Unknown
51544,A81W0098,851,Unknown
51544,A81W0098,851,Unknown
51543,A81W0097,17294,Unknown
51543,A81W0097,17294,Unknown
51543,A81W0097,17294,Unknown
51543,A81W0097,17294,Unknown
51542,A81W0096,12661,Unknown
51542,A81W0096,12661,Unknown
51542,A81W0096,12661,Unknown
51542,A81W0096,12661,Unknown
51541,A81W0095,10026,Unknown
51541,A81W0095,10026,Unknown
51541,A81W0095,10026,Unknown
51541,A81W0095,10026,Unknown
51540,A81W0094,23426,Unknown
51539,A81W0093,6910,Unknown
51538,A81W0092,61751,Unknown
51537,A81W0091,2422,Unknown
51536,A81W0090,16354,Unknown
51536,A81W0090,16354,Unknown
51536,A81W0090,16354,Unknown
51536,A81W0090,16354,Unknown
51535,A81W0089,11234,Unknown
51535,A81W0089,11234,Unknown
51535,A81W0089,11234,Unknown
51535,A81W0089,11234,Unknown
51534,A81W0088,1748,Unknown
51534,A81W0088,1748,Unknown
51534,A81W0088,1748,Unknown
51534,A81W0088,1748,Unknown
51533,A81W0087,15906,Unknown
51533,A81W0087,15906,Unknown
51533,A81W0087,15906,Unknown
51533,A81W0087,15906,Unknown
51532,A81W0086,10079,Unknown
51532,A81W0086,10079,Unknown
51532,A81W0086,10079,Unknown
51532,A81W0086,10079,Unknown
51531,A81W0085,4743,Unknown
51530,A81W0084,2273,Unknown
51529,A81W0083,10786,Unknown
51528,A81W0081,16241,Unknown
51528,A81W0081,16241,Unknown
51528,A81W0081,16241,Unknown
51528,A81W0081,16241,Unknown
51527,A81W0080,7350,Unknown
51527,A81W0080,7350,Unknown
51527,A81W0080,7350,Unknown
51527,A81W0080,7350,Unknown
51526,A81W0079,10032,Unknown
51526,A81W0079,10032,Unknown
51526,A81W0079,10032,Unknown
51526,A81W0079,10032,Unknown
51525,A81W0078,13433,Unknown
51525,A81W0078,13433,Unknown
51525,A81W0078,13433,Unknown
51525,A81W0078,13433,Unknown
51524,A81W0077,9156,Unknown
51524,A81W0077,9156,Unknown
51524,A81W0077,9156,Unknown
51524,A81W0077,9156,Unknown
51523,A81W0076,16106,Unknown
51523,A81W0076,16106,Unknown
51523,A81W0076,16106,Unknown
51523,A81W0076,16106,Unknown
51522,A81W0075,9177,Unknown
51522,A81W0075,9177,Unknown
51522,A81W0075,9177,Unknown
51522,A81W0075,9177,Unknown
51521,A81W0074,8124,Unknown
51521,A81W0074,8124,Unknown
51521,A81W0074,8124,Unknown
51521,A81W0074,8124,Unknown
51520,A81W0073,6276,Unknown
51520,A81W0073,6276,Unknown
51520,A81W0073,6276,Unknown
51520,A81W0073,6276,Unknown
51519,A81W0072,7651,Unknown
51519,A81W0072,7651,Unknown
51519,A81W0072,7651,Unknown
51519,A81W0072,7651,Unknown
51518,A81W0071,12601,Unknown
51518,A81W0071,12601,Unknown
51518,A81W0071,12601,Unknown
51518,A81W0071,12601,Unknown
51517,A81W0070,11794,Unknown
51517,A81W0070,11794,Unknown
51517,A81W0070,11794,Unknown
51517,A81W0070,11794,Unknown
51516,A81W0069,4180,Unknown
51516,A81W0069,4180,Unknown
51516,A81W0069,4180,Unknown
51516,A81W0069,4180,Unknown
51515,A81W0068,16072,Unknown
51514,A81W0067,8424,Unknown
51513,A81W0066,12864,Unknown
51512,A81W0065,14827,Unknown
51512,A81W0065,14827,Unknown
51512,A81W0065,14827,Unknown
51512,A81W0065,14827,Unknown
51511,A81W0064,13147,Unknown
51511,A81W0064,13147,Unknown
51511,A81W0064,13147,Unknown
51511,A81W0064,13147,Unknown
51510,A81W0063,12679,No
51510,A81W0063,12679,No
51510,A81W0063,12679,No
51510,A81W0063,12679,No
51509,A81W0062,12251,Unknown
51508,A81W0061,4649,Unknown
51507,A81W0060,1628,Unknown
51506,A81W0059,12765,Unknown
51506,A81W0059,12765,Unknown
51506,A81W0059,12765,Unknown
51506,A81W0059,12765,Unknown
51505,A81W0058,12560,Unknown
51505,A81W0058,12560,Unknown
51505,A81W0058,12560,Unknown
51505,A81W0058,12560,Unknown
51504,A81W0057,16753,Unknown
51503,A81W0056,2388,Unknown
51502,A81W0055,61560,No
51501,A81W0054,1533,Unknown
51500,A81W0053,13109,Unknown
51500,A81W0053,13109,Unknown
51500,A81W0053,13109,Unknown
51500,A81W0053,13109,Unknown
51499,A81W0052,15657,Unknown
51498,A81W0051,9173,Unknown
51498,A81W0051,9173,Unknown
51498,A81W0051,9173,Unknown
51498,A81W0051,9173,Unknown
51497,A81W0050,2682,Unknown
51497,A81W0050,2682,Unknown
51497,A81W0050,2682,Unknown
51497,A81W0050,2682,Unknown
51496,A81W0049,11167,Unknown
51496,A81W0049,11167,Unknown
51496,A81W0049,11167,Unknown
51496,A81W0049,11167,Unknown
51495,A81W0048,12963,Unknown
51495,A81W0048,12963,Unknown
51495,A81W0048,12963,Unknown
51495,A81W0048,12963,Unknown
51494,A81W0047,15766,Unknown
51494,A81W0047,15766,Unknown
51494,A81W0047,15766,Unknown
51494,A81W0047,15766,Unknown
51493,A81W0046,1516,Unknown
51493,A81W0046,1516,Unknown
51493,A81W0046,1516,Unknown
51493,A81W0046,1516,Unknown
51492,A81W0045,13668,Unknown
51492,A81W0045,13668,Unknown
51492,A81W0045,13668,Unknown
51492,A81W0045,13668,Unknown
51491,A81W0044,16838,Unknown
51491,A81W0044,16838,Unknown
51491,A81W0044,16838,Unknown
51491,A81W0044,16838,Unknown
51490,A81W0043,16519,Unknown
51490,A81W0043,16519,Unknown
51490,A81W0043,16519,Unknown
51490,A81W0043,16519,Unknown
51489,A81W0042,3372,Unknown
51489,A81W0042,3372,Unknown
51489,A81W0042,3372,Unknown
51489,A81W0042,3372,Unknown
51488,A81W0041,2068,Unknown
51488,A81W0041,2068,Unknown
51488,A81W0041,2068,Unknown
51488,A81W0041,2068,Unknown
51487,A81W0040,17290,Unknown
51486,A81W0039,13242,Unknown
51486,A81W0039,13242,Unknown
51486,A81W0039,13242,Unknown
51486,A81W0039,13242,Unknown
51485,A81W0038,14313,Unknown
51485,A81W0038,14313,Unknown
51485,A81W0038,14313,Unknown
51485,A81W0038,14313,Unknown
51484,A81W0037,1527,Unknown
51484,A81W0037,1527,Unknown
51484,A81W0037,1527,Unknown
51484,A81W0037,1527,Unknown
51483,A81W0036,11296,Unknown
51483,A81W0036,11296,Unknown
51483,A81W0036,11296,Unknown
51483,A81W0036,11296,Unknown
51482,A81W0035,9114,Unknown
51482,A81W0035,9114,Unknown
51482,A81W0035,9114,Unknown
51482,A81W0035,9114,Unknown
51481,A81W0034,16460,Unknown
51481,A81W0034,16460,Unknown
51481,A81W0034,16460,Unknown
51481,A81W0034,16460,Unknown
51480,A81W0033,11433,Unknown
51480,A81W0033,11433,Unknown
51480,A81W0033,11433,Unknown
51480,A81W0033,11433,Unknown
51479,A81W0032,13111,Unknown
51479,A81W0032,13111,Unknown
51479,A81W0032,13111,Unknown
51479,A81W0032,13111,Unknown
51478,A81W0031,2504,Unknown
51478,A81W0031,2504,Unknown
51478,A81W0031,2504,Unknown
51478,A81W0031,2504,Unknown
51477,A81W0030,8428,Unknown
51477,A81W0030,8428,Unknown
51477,A81W0030,8428,Unknown
51477,A81W0030,8428,Unknown
51476,A81W0029,12905,Unknown
51476,A81W0029,12905,Unknown
51476,A81W0029,12905,Unknown
51476,A81W0029,12905,Unknown
51475,A81W0028,9175,Unknown
51475,A81W0028,9175,Unknown
51475,A81W0028,9175,Unknown
51475,A81W0028,9175,Unknown
51474,A81W0027,7595,Unknown
51474,A81W0027,7595,Unknown
51474,A81W0027,7595,Unknown
51474,A81W0027,7595,Unknown
51473,A81W0026,4830,Unknown
51473,A81W0026,4830,Unknown
51473,A81W0026,4830,Unknown
51473,A81W0026,4830,Unknown
51472,A81W0025,8424,Unknown
51471,A81W0024,11032,Unknown
51471,A81W0024,11032,Unknown
51471,A81W0024,11032,Unknown
51471,A81W0024,11032,Unknown
51470,A81W0023,13204,Unknown
51470,A81W0023,13204,Unknown
51470,A81W0023,13204,Unknown
51470,A81W0023,13204,Unknown
51469,A81W0022,7081,Unknown
51469,A81W0022,7081,Unknown
51469,A81W0022,7081,Unknown
51469,A81W0022,7081,Unknown
51468,A81W0021,12897,Unknown
51468,A81W0021,12897,Unknown
51468,A81W0021,12897,Unknown
51468,A81W0021,12897,Unknown
51467,A81W0020,16286,Unknown
51467,A81W0020,16286,Unknown
51467,A81W0020,16286,Unknown
51467,A81W0020,16286,Unknown
51466,A81W0019,8139,Unknown
51466,A81W0019,8139,Unknown
51466,A81W0019,8139,Unknown
51466,A81W0019,8139,Unknown
51465,A81W0018,3153,Unknown
51465,A81W0018,3153,Unknown
51465,A81W0018,3153,Unknown
51465,A81W0018,3153,Unknown
51464,A81W0017,11279,Unknown
51464,A81W0017,11279,Unknown
51464,A81W0017,11279,Unknown
51464,A81W0017,11279,Unknown
51463,A81W0016,10422,Unknown
51463,A81W0016,10422,Unknown
51463,A81W0016,10422,Unknown
51463,A81W0016,10422,Unknown
51462,A81W0015,12730,Unknown
51462,A81W0015,12730,Unknown
51462,A81W0015,12730,Unknown
51462,A81W0015,12730,Unknown
51461,A81W0014,9232,Unknown
51460,A81W0013,10295,Unknown
51459,A81W0012,9377,Unknown
51459,A81W0012,9377,Unknown
51459,A81W0012,9377,Unknown
51459,A81W0012,9377,Unknown
51458,A81W0011,8017,Unknown
51458,A81W0011,8017,Unknown
51458,A81W0011,8017,Unknown
51458,A81W0011,8017,Unknown
51457,A81W0010,15854,Unknown
51457,A81W0010,15854,Unknown
51457,A81W0010,15854,Unknown
51457,A81W0010,15854,Unknown
51456,A81W0009,14908,Unknown
51455,A81W0008,16114,Unknown
51454,A81W0007,17227,Unknown
51454,A81W0007,17227,Unknown
51454,A81W0007,17227,Unknown
51454,A81W0007,17227,Unknown
51453,A81W0006,33731,Unknown
51453,A81W0006,33731,Unknown
51453,A81W0006,33731,Unknown
51453,A81W0006,33731,Unknown
51452,A81W0005,10921,Unknown
51452,A81W0005,10921,Unknown
51452,A81W0005,10921,Unknown
51452,A81W0005,10921,Unknown
51451,A81W0004,3186,Unknown
51450,A81W0003,61764,Unknown
51449,A81W0002,61770,Unknown
51448,A81W0001,1525,Unknown
51448,A81W0001,1525,Unknown
51448,A81W0001,1525,Unknown
51448,A81W0001,1525,Unknown
51447,A81Q5002,19591,Yes
51446,A81Q5001,19590,Yes
51384,A81Q0904,18439,Unknown
51383,A81Q0903,18096,Unknown
51383,A81Q0903,18096,Unknown
51383,A81Q0903,18096,Unknown
51383,A81Q0903,18096,Unknown
51382,A81Q0902,17479,Unknown
51382,A81Q0902,17479,Unknown
51382,A81Q0902,17479,Unknown
51382,A81Q0902,17479,Unknown
51381,A81Q0901,18415,Unknown
51380,A81Q0125,15188,Unknown
51379,A81Q0124,12007,Unknown
51379,A81Q0124,12007,Unknown
51379,A81Q0124,12007,Unknown
51379,A81Q0124,12007,Unknown
51378,A81Q0123,3409,Unknown
51377,A81Q0122,6763,Unknown
51376,A81Q0121,12205,Unknown
51375,A81Q0120,4690,Unknown
51375,A81Q0120,4690,Unknown
51375,A81Q0120,4690,Unknown
51375,A81Q0120,4690,Unknown
51374,A81Q0119,13917,Unknown
51374,A81Q0119,13917,Unknown
51374,A81Q0119,13917,Unknown
51374,A81Q0119,13917,Unknown
51373,A81Q0118,11928,Unknown
51372,A81Q0117,33043,Unknown
51372,A81Q0117,33043,Unknown
51372,A81Q0117,33043,Unknown
51372,A81Q0117,33043,Unknown
51371,A81Q0116,11945,Unknown
51370,A81Q0115,11907,Unknown
51369,A81Q0114,694,Unknown
51368,A81Q0113,5242,Unknown
51367,A81Q0112,3111,Unknown
51366,A81Q0111,17224,Unknown
51365,A81Q0110,12084,No
51365,A81Q0110,12084,No
51365,A81Q0110,12084,No
51365,A81Q0110,12084,No
51364,A81Q0109,1432,Unknown
51363,A81Q0108,8748,Unknown
51362,A81Q0107,16849,Unknown
51362,A81Q0107,16849,Unknown
51362,A81Q0107,16849,Unknown
51362,A81Q0107,16849,Unknown
51361,A81Q0106,12017,Unknown
51361,A81Q0106,12017,Unknown
51361,A81Q0106,12017,Unknown
51361,A81Q0106,12017,Unknown
51360,A81Q0105,1301,Unknown
51360,A81Q0105,1301,Unknown
51360,A81Q0105,1301,Unknown
51360,A81Q0105,1301,Unknown
51359,A81Q0104,16050,Unknown
51359,A81Q0104,16050,Unknown
51359,A81Q0104,16050,Unknown
51359,A81Q0104,16050,Unknown
51358,A81Q0103,2998,Unknown
51357,A81Q0102,4557,Unknown
51356,A81Q0101,7901,Unknown
51356,A81Q0101,7901,Unknown
51356,A81Q0101,7901,Unknown
51356,A81Q0101,7901,Unknown
51355,A81Q0100,2526,Unknown
51354,A81Q0099,12189,Unknown
51354,A81Q0099,12189,Unknown
51354,A81Q0099,12189,Unknown
51354,A81Q0099,12189,Unknown
51353,A81Q0098,16431,Unknown
51353,A81Q0098,16431,Unknown
51353,A81Q0098,16431,Unknown
51353,A81Q0098,16431,Unknown
51352,A81Q0097,12408,Unknown
51352,A81Q0097,12408,Unknown
51352,A81Q0097,12408,Unknown
51352,A81Q0097,12408,Unknown
51351,A81Q0096,2717,Unknown
51351,A81Q0096,2717,Unknown
51351,A81Q0096,2717,Unknown
51351,A81Q0096,2717,Unknown
51350,A81Q0095,12310,Unknown
51350,A81Q0095,12310,Unknown
51350,A81Q0095,12310,Unknown
51350,A81Q0095,12310,Unknown
51349,A81Q0094,8610,Unknown
51349,A81Q0094,8610,Unknown
51349,A81Q0094,8610,Unknown
51349,A81Q0094,8610,Unknown
51348,A81Q0093,4686,Unknown
51348,A81Q0093,4686,Unknown
51348,A81Q0093,4686,Unknown
51348,A81Q0093,4686,Unknown
51347,A81Q0092,17322,Unknown
51347,A81Q0092,17322,Unknown
51347,A81Q0092,17322,Unknown
51347,A81Q0092,17322,Unknown
51346,A81Q0091,8699,Unknown
51346,A81Q0091,8699,Unknown
51346,A81Q0091,8699,Unknown
51346,A81Q0091,8699,Unknown
51345,A81Q0090,12384,Unknown
51344,A81Q0089,16049,Unknown
51343,A81Q0088,5298,Unknown
51342,A81Q0087,3818,Unknown
51341,A81Q0086,17370,Unknown
51341,A81Q0086,17370,Unknown
51341,A81Q0086,17370,Unknown
51341,A81Q0086,17370,Unknown
51340,A81Q0085,1272,Unknown
51340,A81Q0085,1272,Unknown
51340,A81Q0085,1272,Unknown
51340,A81Q0085,1272,Unknown
51339,A81Q0084,4783,Unknown
51339,A81Q0084,4783,Unknown
51339,A81Q0084,4783,Unknown
51339,A81Q0084,4783,Unknown
51338,A81Q0083,11928,Unknown
51337,A81Q0082,12545,Unknown
51336,A81Q0081,61633,Unknown
51336,A81Q0081,14794,Unknown
51335,A81Q0080,5817,Unknown
51335,A81Q0080,5817,Unknown
51335,A81Q0080,5817,Unknown
51335,A81Q0080,5817,Unknown
51334,A81Q0079,12508,Unknown
51334,A81Q0079,12508,Unknown
51334,A81Q0079,12508,Unknown
51334,A81Q0079,12508,Unknown
51333,A81Q0078,4449,Unknown
51332,A81Q0077,11924,Unknown
51331,A81Q0076,12028,Unknown
51331,A81Q0076,12028,Unknown
51331,A81Q0076,12028,Unknown
51331,A81Q0076,12028,Unknown
51330,A81Q0075,11990,Unknown
51329,A81Q0074,16111,Unknown
51329,A81Q0074,16111,Unknown
51329,A81Q0074,16111,Unknown
51329,A81Q0074,16111,Unknown
51328,A81Q0073,15597,Unknown
51327,A81Q0072,13587,Unknown
51327,A81Q0072,13587,Unknown
51327,A81Q0072,13587,Unknown
51327,A81Q0072,13587,Unknown
51326,A81Q0071,12324,Unknown
51326,A81Q0071,12324,Unknown
51326,A81Q0071,12324,Unknown
51326,A81Q0071,12324,Unknown
51325,A81Q0070,1562,Unknown
51325,A81Q0070,1562,Unknown
51325,A81Q0070,1562,Unknown
51325,A81Q0070,1562,Unknown
51324,A81Q0069,13841,Unknown
51324,A81Q0069,13841,Unknown
51324,A81Q0069,13841,Unknown
51324,A81Q0069,13841,Unknown
51323,A81Q0068,1062,Unknown
51323,A81Q0068,1062,Unknown
51323,A81Q0068,1062,Unknown
51323,A81Q0068,1062,Unknown
51322,A81Q0067,8687,Unknown
51321,A81Q0066,13931,Unknown
51321,A81Q0066,13931,Unknown
51321,A81Q0066,13931,Unknown
51321,A81Q0066,13931,Unknown
51320,A81Q0065,6257,Unknown
51320,A81Q0065,6257,Unknown
51320,A81Q0065,6257,Unknown
51320,A81Q0065,6257,Unknown
51319,A81Q0064,1467,Unknown
51319,A81Q0064,1467,Unknown
51319,A81Q0064,1467,Unknown
51319,A81Q0064,1467,Unknown
51318,A81Q0063,17225,Unknown
51318,A81Q0063,17225,Unknown
51318,A81Q0063,17225,Unknown
51318,A81Q0063,17225,Unknown
51317,A81Q0062,4219,Unknown
51316,A81Q0061,10348,Unknown
51316,A81Q0061,10348,Unknown
51316,A81Q0061,10348,Unknown
51316,A81Q0061,10348,Unknown
51315,A81Q0060,5893,Unknown
51315,A81Q0060,5893,Unknown
51315,A81Q0060,5893,Unknown
51315,A81Q0060,5893,Unknown
51314,A81Q0059,3242,Unknown
51314,A81Q0059,3242,Unknown
51314,A81Q0059,3242,Unknown
51314,A81Q0059,3242,Unknown
51313,A81Q0058,13844,Unknown
51313,A81Q0058,13844,Unknown
51313,A81Q0058,13844,Unknown
51313,A81Q0058,13844,Unknown
51312,A81Q0057,16832,Unknown
51312,A81Q0057,16832,Unknown
51312,A81Q0057,16832,Unknown
51312,A81Q0057,16832,Unknown
51311,A81Q0056,4683,Unknown
51311,A81Q0056,4683,Unknown
51311,A81Q0056,4683,Unknown
51311,A81Q0056,4683,Unknown
51310,A81Q0055,5385,Unknown
51309,A81Q0054,5350,Unknown
51308,A81Q0053,8623,No
51308,A81Q0053,8623,No
